Data|Mes|cod. Externo|Origem|ID Item|sku|Nome|Qty|Valor Venda|Frete|Custo|Fornecedor|Status Pedido|Comprado|Faturado|Expedido
25/11/2016|11|701577547|MOBLY|26242|BL-402011|Almofada Vivace 011 43 x 43 cm Cetim Marrom/Laranja|2|69,8|12,3|17,9|Belchior|Finalizado|4251|Sim|Sim
25/11/2016|11|706124547|MOBLY|26245|ALUMI_722|Forma Retangular Padrão 31 X 21 X 3 cm Alumínio Polido - Alumínio Oliveira|1|68,89|13,4|6,29|Estamparia|Finalizado|4245|Sim|Sim
25/11/2016|11|707726547|MOBLY|26248|NDI-4030|Banqueta Ecológica Alta De Madeira Play P/ Bar Cozinha- Branca|2|399,8|42,6|106,23|NDI|Finalizado|4254|Sim|Sim
25/11/2016|11|702754547|MOBLY|26244|GQ-28400139-2|Pôster Breakfast and Tea China 40 x 28 cm Bege|1|29,9|13,5|14,95|Galeria Quadros|Finalizado|4253|Sim|Sim
25/11/2016|11|706679547|MOBLY|26247|BL-303027|Capa Quadrum 027 - 43 X 43 cm Bege e Cinza Belchior|1|14,9|12,3|7|Belchior|Finalizado|4251|Sim|Sim
25/11/2016|11|1226752567|MERCADO LIVRE|26240|110CLI93N|Adega Climatizada De Vinhos 28 Garrafas Ford - 110V|1|1664,8|64,9|1035|NKS|Finalizado|4244|Sim|Sim
25/11/2016|11|1226730503|MERCADO LIVRE|26239|9788537924143|Livro - Icms E Ipi No Dia A Dia Das Empresas|1|204,8|12,9|106,2|superpedido|Finalizado|4241|Sim|Sim
25/11/2016|11|1226750954|MERCADO LIVRE|26241|9788582352472|Livro - Expressoes necessarias para falar ingles|1|56,8|15,9|22,74|superpedido|Finalizado|4241|Sim|Sim
25/11/2016|11|263532440202|B2W|26237|6515.M.0012|Cesto Para Lixo Dellogift Marrom|1|13,9|14,34|9,99|Dello|Finalizado|4250|Sim|Sim
25/11/2016|11|348995792003|B2W|26236|LD-MN338|Suporte para Notebook Lendex com Cooler Ld-Mn338|1|19,9|14,34|14,72|LENDEX|Finalizado|4242|Sim|Sim
25/11/2016|11|348995847904|B2W|26235|9788562500510|Livro - Instrucoes tudo que você precisa saber durante sua jornada|1|30,9|23,09|16,8|superpedido|Finalizado|4241|Sim|Sim
25/11/2016|11|263532286502|B2W|26238|BB075|PROTETOR SOLAR RETRATIL PARA CARRO 1PC MULTIKIDS BABY - BB075|2|59,8|19,52|14,23|Multilaser|Finalizado|4246|Sim|Sim
25/11/2016|11|348996088201|B2W|26234|1500T|Filtro de Barro Azulejo 2L Salus|1|149,9|22,26|94,1|SALUS|Finalizado|4249|Sim|Sim
25/11/2016|11|1226721466|MERCADO LIVRE|26233|P3227|Som Automotivo Multilaser Rock+ Tela 3 + Tv Digital Rádio Fm Entradas Mp4 - P3227|1|281,8|11,9|164|Multilaser|Finalizado|4246|Sim|Sim
25/11/2016|11|348995182704|B2W|26232|SERTIC_80.1400|Brinquedo Carrinho para Montar com 32 Pcs|1|12,9|19,52|2,9|Sertic|Finalizado|4248|Sim|Sim
25/11/2016|11|1226700983|MERCADO LIVRE|26231|7022|Alívio Da Tensão Pré Menstrual e Profemina - 60 Gel Caps.|1|86,8|16,9|24,75|EKOBE|Finalizado|4247|Sim|Sim
25/11/2016|11|10990764701|cnova|26230|110MAQ975|Maquina De Cortar Cabelo Ts 975 - 110V - 9 Peças|1|115,8|15,9|53,9|NKS|Finalizado|4244|Sim|Sim
25/11/2016|11|106173277501|B2W|26229|MARIZ_4-4050|Chopeira Prata Beer House 5.6 Litros com Conector para Barril|1|179,9|23,63|114|Mariz|Finalizado|4243|Sim|Sim
25/11/2016|11|348980130601|B2W|26224|9788532524195|Livro - Viúva clicquot, a|1|42,9|20,56|23,7|superpedido|Finalizado|4241|Sim|Sim
25/11/2016|11|106173413801|B2W|26227|NB195|Tablet Multilaser Kid Pad P/ Crianças Quad Core Dual Camera Wi-Fi Tela Capacitiva 7 8Gb Rosa|1|349,9|23,63|203|Multilaser|Finalizado|4246|Sim|Sim
25/11/2016|11|263531217601|B2W|26226|BR497|Brinquedo Qixels Turbo Dryer - Multikids Br497|1|159,9|14,34|86,08|Multilaser|Finalizado|4246|Sim|Sim
25/11/2016|11|263531925501|B2W|26225|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|2|99,8|16,73|34,43|NKS|Finalizado|4244|Sim|Sim
25/11/2016|11|106173308902|B2W|26228|110SEC40E|Secador de Cabelo Multifuncional Ts240 Nks Estrelas - 110V 1200W|1|79,9|31,61|50,7|NKS|Finalizado|4244|Sim|Sim
25/11/2016|11|1226673900|MERCADO LIVRE|26223|P3227|Som Automotivo Multilaser Rock+ Tela 3 + Tv Digital Rádio Fm Entradas Mp4 - P3227|1|287,8|17,9|164|Multilaser|Finalizado|4246|Sim|Sim
25/11/2016|11|263527781001|B2W|26221|MARIZ_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|239,9|27,09|149|Mariz|Finalizado|4243|Sim|Sim
25/11/2016|11|263529221101|B2W|26220|ALUMI_635|Caldeirão Com Aba Hotel 10.3 Litros Alumínio Polido|1|52,7|20,11|32,61|Estamparia|Finalizado|4245|Sim|Sim
25/11/2016|11|106173073101|B2W|26222|ALUMI_576|Assadeira Fundo Removível 25 X 5.5 cm Alumínio Polido - Alumínio Oliveira|1|17,9|19,52|9,25|Estamparia|Finalizado|4245|Sim|Sim
25/11/2016|11|348988718003|B2W|26217|LD-MIC503|Microfone Ld-Mic503, com Entrada Auxiliar 3.5Mm|1|14,9|20,11|7|LENDEX|Finalizado|4242|Sim|Sim
25/11/2016|11|348992951502|B2W|26216|9788564127029|Livro - Triste Fim Do Pequeno Menino Ostra E Outras Histórias, O|1|27,9|20,56|15,39|superpedido|Finalizado|4241|Sim|Sim
25/11/2016|11|263527857601|B2W|26219|110MAQ975|Maquina De Cortar Cabelo Ts 975 - 110V - 9 Peças|1|84,9|20,56|53,9|NKS|Finalizado|4244|Sim|Sim
25/11/2016|11|263528118303|B2W|26218|MARIZ_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|239,9|24,84|149|Mariz|Finalizado|4243|Sim|Sim
25/11/2016|11|348991438601|B2W|26211|220FOR93F|Forno Elétrico 32 Litros Multifunções Ford - 220V 1500W|1|319,9|57,08|189,8|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|263527376304|B2W|26214|ALUMI_966|Panela De Pressão 4.05 Litros Alumínio Polido - Alumínio Oliveira|1|39,9|16,74|29,93|Estamparia|Finalizado|4220|Sim|Sim
25/11/2016|11|348991566603|B2W|26210|9788564127029|Livro - Triste Fim Do Pequeno Menino Ostra E Outras Histórias, O|1|27,9|14,34|15,39|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|348988799701|B2W|26213|NITRON20|Forma De Pudim Para Microondas|1|9,9|13,72|2,04|NITRON|Finalizado|4239|Sim|Sim
25/11/2016|11|348991056103|B2W|26212|ALUMI_567|Forma De Bolo 26 cm Alumínio Polido - Alumínio Oliveira|1|16,7|21,05|10,55|Estamparia|Finalizado|4220|Sim|Sim
25/11/2016|11|263526670102|B2W|26215|110TOR11F|Torradeira Elétrica F-1100 Ford - 110V 800W|1|159,9|16,73|98,4|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|1226309132|MERCADO LIVRE|26205|P3227|Som Automotivo Multilaser Rock+ Tela 3 + Tv Digital Rádio Fm Entradas Mp4 - P3227|1|287,8|17,9|164|Multilaser|Finalizado|4238|Sim|Sim
25/11/2016|11|1225570741|MERCADO LIVRE|26208|9788504019896|Livro - Livro de ouro da val, o os 7 passos para a riquezas e a prosperidade|1|46,8|11,9|19,14|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|1226036376|MERCADO LIVRE|26201|ALUMI_618|Marmita 18 cm Alumínio Polido 1.6 Litros - Alumínio Oliveira|2|54,7|14,9|10,42|Estamparia|Finalizado|4220|Sim|Sim
25/11/2016|11|1225929611|MERCADO LIVRE|26204|Mariz_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|264,8|24,9|149|Mariz|Finalizado|4227|Sim|Sim
25/11/2016|11|1225629270|MERCADO LIVRE|26207|9788560499304|Livro - Curso De Quenya|1|57,8|11,9|25,2|superpedido|Cancelado|4222|Sim|Sim
25/11/2016|11|1225390266|MERCADO LIVRE|26203|9788522031511|Livro - Homem mais rico da babilonia, o|1|61,8|34,9|16,14|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|1224809631|MERCADO LIVRE|26206|7003|Emagrecedor Slimmer Fusion - Tcm + Caffeine 420Mg - 60 Gel Caps.|1|105,8|15,9|34,75|EKOBE|Finalizado|4240|Sim|Sim
25/11/2016|11|1225955335|MERCADO LIVRE|26209|ES110|Patinete 3 Rodas para Crianças Atrio Azul - Es110|1|194,8|14,9|77|Multilaser|Finalizado|4238|Sim|Sim
25/11/2016|11|1225961636|MERCADO LIVRE|26202|Nitron20|Forma De Pudim Para Microondas|2|35,7|15,9|2,04|NITRON|Finalizado|4239|Sim|Sim
25/11/2016|11|1226068657|MERCADO LIVRE|26200|ALUMI_969|Panela De Pressão Black 2 Litros Antiaderente - Alumínio Oliveira|1|77,6|13,9|39,37|Estamparia|Finalizado|4220|Sim|Sim
25/11/2016|11|1223423541|MERCADO LIVRE|26199|41767AZ|Cadeira de Refeição Portátil Smart New Blue - Cosco|1|41,7|0|64,18|Dorel|Finalizado|4230|Sim|Sim
25/11/2016|11|263522833306|B2W|26198|FONE_BOX-10|Fone Box Preto|1|21,9|32|9,75|MaisAZ|Finalizado|4237|Sim|Sim
25/11/2016|11|263523986302|B2W|26197|C55-BEIGE|Berço Portátil Mini Play Pop Beige|1|399,9|30|226,98|Dorel|Finalizado|4230|Sim|Sim
25/11/2016|11|348981230101|B2W|26189|9788560965755|Livro - Quatro Estaçoes, As|1|34,9|22,19|19,2|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|263520072903|B2W|26192|1304E|Filtro Acrilico 4 Litros 1 Vela (com Prata) Salus|1|129,9|20,27|88,44|SALUS|Finalizado|4226|Sim|Sim
25/11/2016|11|263516684201|B2W|26195|1500T|Filtro de Barro Azulejo 2L Salus|1|149,9|24,65|94,1|SALUS|Finalizado|4226|Sim|Sim
25/11/2016|11|348987890602|B2W|26185|LUMI_3204-10|Luminária Oval Preta De Led|2|144,7|46,95|19|MaisAZ|Finalizado|4237|Sim|Sim
25/11/2016|11|348982457702|B2W|26188|9788586889158|Livro - FAZENDA|1|10,9|14,34|5,94|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|263520365501|B2W|26191|110VEN46M|Ventilador Coluna 50Cm 5Pás ML 460 Nks Milano - 127|1|179,9|19,12|113,65|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|263518927503|B2W|26194|NITRON146|Forma De Ovos P/ Fritar E Omeleteira Para Microondas Sem Gordura|1|9,9|13,72|2,24|NITRON|Finalizado|4239|Sim|Sim
25/11/2016|11|348987890602|B2W|26184|LUMI_VULCANICA|Luminária Vulcânica|1|144,7|46,95|29|MaisAZ|Finalizado|4237|Sim|Sim
25/11/2016|11|348987073701|B2W|26187|CROMUS_1521822|Prato para Bolo Cake Bailarina com Cúpula Branco Grande Borda Coração - 27 X 25 Cm|1|187,9|23,09|94,81|Cromus|Cancelado|4233|Sim|Sim
25/11/2016|11|348980004702|B2W|26190|9788573516999|Livro - Preacher - as portas do inferno|1|68,9|31,74|37,82|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|263519808101|B2W|26193|220FOR93F|Forno Elétrico 32 Litros Multifunções Ford - 220V 1500W|1|319,9|34,48|189,8|NKS|Cancelado|4223|Sim|Sim
25/11/2016|11|263506198105|B2W|26196|PGR153|Panela Elétrica Antiaderente Pratic Lenoxx - 127V|1|125,9|18,61|54,02|Lenoxx|Finalizado|4231|Sim|Sim
25/11/2016|11|348988532802|B2W|26183|9788573518139|Livro - Harry Potter|1|188,9|21,78|114|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|348987329104|B2W|26186|9788539006205|Livro - De zero a um: o que aprender sobre empreendedorismo com o vale do silício o que aprender sobre empreendedorismo com o vale do silicio|1|35,9|14,34|19,74|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|10975476504|cnova|26176|BL-445032|Almofada Natal 032 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26179|BL-445044|Almofada Natal 044 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26182|BL-445029|Almofada Natal 029 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26175|BL-445032|Almofada Natal 032 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26178|BL-445030|Almofada Natal 030 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26181|BL-445029|Almofada Natal 029 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26177|BL-445030|Almofada Natal 030 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|10975476504|cnova|26180|BL-445044|Almofada Natal 044 - 43 x 43 cm|1|335,04|55,12|17,5|Belchior|Finalizado|4234|Sim|Sim
25/11/2016|11|348986255001|B2W|26173|220SEC60M|Secador De Parede Milano - 220V 1600W|1|99,9|36,32|68,9|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|348988023602|B2W|26172|220FOR91N|Forno Elétrico 18 Litros Multifunções Ford - 220V 1200W|1|219,9|30,84|141,5|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|348988026901|B2W|26171|1400C|Filtro de Barro 4 Litros - 1 Vela Salus|1|79,9|23,24|56,76|SALUS|Finalizado|4226|Sim|Sim
25/11/2016|11|106168992901|B2W|26174|BB004|Canguru para Bebê Baby Safe (Azul) Multikids Baby - Bb004|1|79,9|22,78|52,8|Multilaser|Finalizado|4238|Sim|Sim
25/11/2016|11|10985530101|cnova|26169|Mariz_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|263,63|23,73|149|Mariz|Finalizado|4227|Sim|Sim
25/11/2016|11|10985985001|cnova|26170|110CLI93N|Adega Climatizada De Vinhos 28 Garrafas Ford - 110V|1|1695,37|95,47|1035|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|348987850802|B2W|26163|9788573515572|Livro - Biografia Heath Ledger - O Astro Sombrio De Holywood|1|37,9|14,34|23,18|superpedido|Finalizado|4222|Sim|Sim
25/11/2016|11|263522252902|B2W|26166|110RAS117|Radio Portátil 10 Faixas Ac 117 Nks|1|49,9|20,56|34,43|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|348987257902|B2W|26165|CROMUS_1513064|Prato para Bolo Bailarina Noel Vermelho Verde - 8 X 27 Cm|1|248,8|40,08|71,44|Cromus|Finalizado|4233|Sim|Sim
25/11/2016|11|263521709203|B2W|26168|MGM-881.15|Conjunto de Banheiro Gabinete e Espelho Atenas 102x109x21.5 cm Castanho. Branco|1|338,9|88,13|138,7|MGM|Finalizado|4229|Sim|Sim
25/11/2016|11|348987257902|B2W|26164|CROMUS_1110026|Jogo de Cerâmica KIT Breakfast Boneco de Neve Xicara Bowl Pratos - 3 Unidades|1|248,8|40,08|25,55|Cromus|Finalizado|4233|Sim|Sim
25/11/2016|11|263521780802|B2W|26167|CROMUS_1316235|Bolas Arvore de Natal em Tubo Verde - 8 Unidades 6 Cm|1|29,9|19,1|12,73|Cromus|Finalizado|4233|Sim|Sim
25/11/2016|11|10984495001|cnova|26162|Mariz_4-4037|Chopeira Prata Seven House 7 Litros com Conector para Barril|1|229,46|29,56|126|Mariz|Finalizado|4227|Sim|Sim
25/11/2016|11|10984363001|cnova|26161|110CLI93N|Adega Climatizada De Vinhos 28 Garrafas Ford - 110V|1|1653,28|53,38|1035|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|1226603877|MERCADO LIVRE|26160|Cromus_1311689|Sousplats Redondo Ouro Com 6 Peças 4 x 33 cm Dourado|2|471,7|15,9|89,49|Cromus|Finalizado|4233|Sim|Sim
25/11/2016|11|1226576010|MERCADO LIVRE|26157|110LIQ50F|Liquidificador Inox 1.8 Litros Ford - 110V 500W|1|222,8|22,9|126,3|NKS|Finalizado|4223|Sim|Sim
25/11/2016|11|1226584856|MERCADO LIVRE|26159|110TEL57N|Telefone sem Fio 1.9 Ghz F-2057 Blaupunkt|1|126,8|16,9|75,9|NKS|Acompanhar|4223|Sim|Sim
25/11/2016|11|1226576507|MERCADO LIVRE|26158|PH127|Fone de Ouvido para Crianças Estéreo P2 Ajustavel Frozen Ph127 Multilaser|1|74,8|8,9|40|Multilaser|Finalizado|4238|Sim|Sim
25/11/2016|11|1226572364|MERCADO LIVRE|26156|AB-0105|KIT Instalação Ar Condicionado Split 7/9.000 Btus - 5 Metros Aluminio sem Suporte|1|134,8|14,9|63,16|Okity|Finalizado|4224|Sim|Sim
25/11/2016|11|1226539539|MERCADO LIVRE|26155|BD109|Rádio Fm, SD, Mp3,Usb e Entrada Auxiliar Lenoxx|1|189,8|19,9|74,16|Lenoxx|Finalizado|4231|Sim|Sim
25/11/2016|11|10982000901|cnova|26154|SERTIC_80.0200|Brinquedo Helicóptero Policial para Montar com 80 Pcs|1|47,62|19,72|12,81|Sertic|Finalizado|4221|Sim|Sim
25/11/2016|11|263518989002|B2W|26153|9788578811129|Livro - Maravilhas do vinagre de maça, as receitas para a saude, a casa e a beleza|1|26,9|20,11|14,94|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|1226512300|MERCADO LIVRE|26152|9788525432124|Livro - Assim Falou Zaratustra|1|38,73|12,9|15,895|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|1226483185|MERCADO LIVRE|26151|AB-0103|KIT Instalação Ar Condicionado Split 7/9.000 Btus - 3 Metros Aluminio Aluminio sem Suporte|1|98,22|11,9|42,11|Okity|Finalizado|4224|Sim|Sim
24/11/2016|11|10980379202|cnova|26150|DULER_176|Porta Cápsulas 32 Uni Compatível Com Dolce Gusto|1|115,14|25,24|45,71|Duler|Finalizado|4235|Sim|Sim
24/11/2016|11|1226451810|MERCADO LIVRE|26147|9788532516268|Livro - Coraline|1|49,8|15,9|18,6|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|1226453854|MERCADO LIVRE|26149|110VEN46M|Ventilador Coluna 50Cm 5Pás ML 460 Nks Milano - 127|1|193,8|13,9|113,65|NKS|Finalizado|4223|Sim|Sim
24/11/2016|11|1226447021|MERCADO LIVRE|26148|Mariz_4-4058|Chopeira Prata King Beer 10 Litros com Conector para Barril|1|258,8|18,9|149|Mariz|Finalizado|4227|Sim|Sim
24/11/2016|11|263518098201|B2W|26144|220SEC60M|Secador De Parede Milano - 220V 1600W|1|99,9|25,67|68,9|NKS|Finalizado|4223|Sim|Sim
24/11/2016|11|263518199401|B2W|26143|110TOR11F|Torradeira Elétrica F-1100 Ford - 110V 800W|1|159,9|23,09|98,4|NKS|Finalizado|4223|Sim|Sim
24/11/2016|11|263517483702|B2W|26146|110ESC91N|Modelador de Cachos PL-910 NKS Estrelas Bivolt|1|79,9|14,34|50,7|NKS|Finalizado|4223|Sim|Sim
24/11/2016|11|348985872201|B2W|26142|110MOD10E|Cacheador Automático Ceramic Íon Pl 1000 Nks Estrelas Biv|1|159,9|27,28|102,8|NKS|Finalizado|4223|Sim|Sim
24/11/2016|11|263518076702|B2W|26145|ALUMI_569|Forma De Pão 24 X 12 X 5 cm Alumínio Polido - Alumínio Oliveira|1|9,9|15,96|4,73|Estamparia|Finalizado|4220|Sim|Sim
24/11/2016|11|263516166601|B2W|26141|1400C|Filtro de Barro 4 Litros - 1 Vela Salus|1|79,9|35,19|56,76|SALUS|Finalizado|4226|Sim|Sim
24/11/2016|11|263516554902|B2W|26140|BB075|PROTETOR SOLAR RETRATIL PARA CARRO 1PC MULTIKIDS BABY - BB075|1|29,9|20,66|14,23|Multilaser|Finalizado|4238|Sim|Sim
24/11/2016|11|263517168701|B2W|26139|ALUMI_735|Conjunto Panelas Line Reforçada 05 Peças Alumínio Polido|1|69,9|19,12|53,24|Estamparia|Cancelado|4220|Sim|Sim
24/11/2016|11|1224890983|MERCADO LIVRE|26137|Cromus_1316193|Bolas Arvore de Natal em Tubo Marrom - 8 Unidades 6 Cm|5|179,4|29,9|12,73|Cromus|Finalizado|4233|Sim|Sim
24/11/2016|11|1226397768|MERCADO LIVRE|26136|9788516084691|Livro - Rato Roeu A Roupa, O|1|57,8|10,9|29,4|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|1224889792|MERCADO LIVRE|26138|Cromus_1316194|Bolas Arvore de Natal em Tubo Marrom - 6 Unidades 8 Cm|6|245,3|29,9|14,91|Cromus|Finalizado|4233|Sim|Sim
24/11/2016|11|100000179|TAMARINDOS|26120|HOLDER_FLAG|Porta-Chaves Inglaterra E Beatles|1|59,9|17,9|26,78|MaisAZ|Finalizado|4237|Sim|Sim
24/11/2016|11|1226380657|MERCADO LIVRE|26134|DK452|Dvd Player com Karaokê, Pontuação e Usb Lenoxx|1|206,8|18,9|80|Lenoxx|Finalizado|4231|Sim|Sim
24/11/2016|11|1226389562|MERCADO LIVRE|26135|PGR153|Panela Elétrica Antiaderente Pratic Lenoxx - 127V|1|139,8|13,9|54,02|Lenoxx|Finalizado|4231|Sim|Sim
24/11/2016|11|348983945501|B2W|26128|LDCS111RBR|Rádio Portátil com Relógio/Alarme - Sub./Tf Função Fm 6W - Ldcs111Rbr|1|99,9|14,34|50|LENDEX|Finalizado|4232|Sim|Sim
24/11/2016|11|348983783601|B2W|26131|ALUMI_5043|Caçarola Com Aba Hotel 2.8 Litros Alumínio Polido|1|39,7|20,56|24,89|Estamparia|Finalizado|4220|Sim|Sim
24/11/2016|11|348983923801|B2W|26130|LUMI_VULCANICA|Luminária Vulcânica|1|58,9|31,09|29|MaisAZ|Finalizado|4237|Sim|Sim
24/11/2016|11|263515860501|B2W|26133|1400C|Filtro de Barro 4 Litros - 1 Vela Salus|1|79,9|25,65|56,76|SALUS|Finalizado|4226|Sim|Sim
24/11/2016|11|348983935802|B2W|26129|ALUMI_968|Panela De Pressão 2.0 Litros Alumínio Polido - Alumínio Oliveira|1|39,9|14,34|29,63|Estamparia|Finalizado|4220|Sim|Sim
24/11/2016|11|263515928101|B2W|26132|BB004|Canguru para Bebê Baby Safe (Azul) Multikids Baby - Bb004|1|79,9|15,96|52,8|Multilaser|Finalizado|4238|Sim|Sim
24/11/2016|11|1226353803|MERCADO LIVRE|26127|9788561721930|Livro - Vivendo Além Dos Seus Sentimentos|1|57,67|15,9|23,94|superpedido|Cancelado|4222|Não|Não
24/11/2016|11|1226335691|MERCADO LIVRE|26125|ALUMI_790|Conjunto Frigideiras Francesa Extra-Flon 18 cm.20.22alumínio Polido - Alumínio Oliveira|1|59,6|11,9|29,63|Estamparia|Finalizado|4220|Sim|Sim
24/11/2016|11|1226352277|MERCADO LIVRE|26126|9788599275467|Livro - Evangelho segundo o espiritismo, o livro de bolso|2|43,7|15,9|7,5|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|348983693401|B2W|26121|ALUMI_510|Bule 1.5 Litros Alumínio Polido|1|35,9|13,72|18,81|Estamparia|Finalizado|4220|Sim|Sim
24/11/2016|11|263515040103|B2W|26124|110SEC87E|Secador de Cabelo Ts 837 Nks Estrelas - 110V 2000W|1|129,9|14,34|68,3|NKS|Finalizado|4223|Sim|Sim
24/11/2016|11|263515065003|B2W|26123|9788576797708|Livro - Nyx na serie house of night|1|32,9|31,09|17,94|superpedido|cancelado|4222|Não|Não
24/11/2016|11|348983555501|B2W|26122|LDCSH5905|Home Theater 5.1 LD-CSH5905 C/ Bluetooth 50W Preto Lendex|1|579,9|26,25|290|LENDEX|Finalizado|4232|Sim|Sim
24/11/2016|11|100000177|TAMARINDOS|26104|BL-41300159|Almofada Suede Bordada Vermelha 43 x 43 cm Vermelha Belchior|2|71,98|25,34|17,9|Belchior|Finalizado|4234|Sim|Sim
24/11/2016|11|348983240502|B2W|26118|9788541005043|Livro - Angry birds dedoche red ao resgate|1|31,9|20,56|20,94|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|348983364201|B2W|26117|9788525420602|Livro - Walden|1|23,9|26,85|14,245|superpedido|Cancelado|4222|Sim|Sim
24/11/2016|11|263514067901|B2W|26119|LD-FOD91BPR|Headphone Ld-Fod91B Dobrável com Bluetooth, Aux, Rádio Fim e Micro SD.|2|239,8|20,56|57,28|LENDEX|Finalizado|4232|Sim|Sim
24/11/2016|11|705129847|MOBLY|26112|DULER_250|Revisteiro Aramado|8|527,2|28,4|33,43|Duler|Cancelado|4235|Não|Não
24/11/2016|11|708553747|MOBLY|26115|MGM-894.14|Balcao Cozinha Prisma 2.0 Castanho 86 x 52 x 193.5 cm|1|726,9|37,11|297,35|MGM|Finalizado|4229|Sim|Sim
24/11/2016|11|702456747|MOBLY|26111|10800250|Kit Varão para Cortina Lapis Europa 28 mm x 200 cm Com Emenda|1|42,9|14,8|21,03|Belchior|Finalizado|4234|Sim|Sim
24/11/2016|11|708312747|MOBLY|26114|BL-2240026|Cortina Georgia Marfim 4,00 X 2,70 Metros|1|311,9|20,1|139|Belchior|Finalizado|4234|Sim|Sim
24/11/2016|11|701526747|MOBLY|26110|MGM-894.10|Balcao Cozinha Prisma 2.0 Branco e Preto 86 x 52 x 193.5 cm|1|726,9|60,19|297,35|MGM|Finalizado|4229|Sim|Sim
24/11/2016|11|705926747|MOBLY|26113|BL-2240016|Cortina Georgia Marfim 3,00 X 2,70 Metros|1|255,9|25,2|114|Belchior|Finalizado|4234|Sim|Sim
24/11/2016|11|709349747|MOBLY|26116|ZH006P|Pendente Tiffany - Bivolt|1|399,9|18|204,39|Bella|Finalizado|4236|Sim|Sim
24/11/2016|11|1226242809|MERCADO LIVRE|26109|PGR153|Panela Elétrica Antiaderente Pratic Lenoxx - 127V|1|143,8|17,9|54,02|Lenoxx|Finalizado|4231|Sim|Sim
24/11/2016|11|10976409601|cnova|26108|BG1401AZ|Andador De Bebê Buggy Azul - Voyage|1|185,48|25,58|90|Dorel|Finalizado|4230|Sim|Sim
24/11/2016|11|106169555001|B2W|26107|DULER_234|Porta Copo Descartável Para Água|1|39,9|19,52|20,41|Duler|Cancelado|4235|Não|Não
24/11/2016|11|263513342501|B2W|26106|PMR191|Marmita Elétrica A Vapor Pratic Lenoxx - Bivolt|1|79,9|19,1|34,35|Lenoxx|Finalizado|4231|Sim|Sim
24/11/2016|11|1225965190|MERCADO LIVRE|26092|1304E|Filtro Acrilico 4 Litros 1 Vela (com Prata) Salus|1|183,8|23,9|88,44|SALUS|Finalizado|4226|Sim|Sim
24/11/2016|11|1226101567|MERCADO LIVRE|26095|LD-MN338|Suporte para Notebook Lendex com Cooler Ld-Mn338|1|35,8|15,9|14,72|LENDEX|Finalizado|4232|Sim|Sim
24/11/2016|11|1226159677|MERCADO LIVRE|26098|9780131109841|Livro - My First English Adventure, Students Book Level 2|1|137,8|18,9|70,7|superpedido|Finalizado|4222|Sim|Sim
24/11/2016|11|1226208763|MERCADO LIVRE|26101|Cromus_1442738|Bolas Arvore de Natal Floco Branco - 6 Unidades 8 Cm|1|68,8|10,9|23,82|Cromus|Finalizado|4233|Sim|Sim
